,JobID,Title,ExperienceLevel,Responsibilities,Keywords
97,AR-E-018,AR/VR Developer,Experienced,Lead AR/VR application architecture; Develop immersive and interactive experiences; Optimize graphics performance and cross-platform integration; Integrate AR/VR frameworks and hardware; Mentor developers; Collaborate with multidisciplinary teams; Ensure project delivery and quality standards,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning
98,AR-E-019,AR/VR Developer,Experienced,"Architect AR/VR development projects; Develop advanced immersive experiences; Optimize 3D graphics and performance; Integrate AR/VR frameworks and hardware; Mentor and manage teams; Collaborate with design, product, and engineering teams; Ensure timely and quality delivery",Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning
99,AR-E-020,AR/VR Developer,Experienced,Lead AR/VR application development; Design and implement immersive interactive experiences; Optimize 3D graphics and cross-platform performance; Integrate AR/VR frameworks and hardware; Mentor and manage development teams; Collaborate across multidisciplinary teams; Ensure project delivery with quality standards,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning
100,1,Backend Developer - Entry Level,Fresher,Assist in building server-side applications; Develop RESTful APIs; Work with SQL/NoSQL databases; Participate in testing and debugging; Learn cloud deployment and security fundamentals,Backend Developer; Fresher; Server-Side Development; API Development; Cloud Awareness
101,2,Backend Developer - Entry Level,Fresher,Implement scalable backend services; Develop APIs using Node.js or Django; Write queries for SQL/NoSQL databases; Perform unit testing; Participate in Agile development workflows,Backend Developer; Fresher; Server-Side Development; API Development; Agile
102,3,Backend Developer - Entry Level,Fresher,Develop and maintain backend APIs; Optimize database queries; Implement caching strategies; Follow coding best practices; Learn cloud deployment and security fundamentals,Backend Developer; Fresher; API Development; Server-Side; Cloud Awareness
103,4,Backend Developer - Entry Level,Fresher,Server-side development for web and mobile apps; Implement RESTful APIs; Manage SQL/NoSQL databases; Optimize performance; Participate in Agile development processes,Backend Developer; Fresher; Server-Side Development; Agile; API Development
104,5,Backend Developer - Entry Level,Fresher,Design and develop backend services; Write efficient queries; Implement RESTful APIs; Collaborate with frontend developers; Learn cloud deployment and security best practices,Backend Developer; Fresher; API Development; Server-Side Development; Agile
105,6,Backend Developer - Entry Level,Fresher,Develop backend modules; Assist in API development and database management; Perform testing; Learn performance optimization techniques; Understand cloud deployment and security measures,Backend Developer; Fresher; Server-Side Development; API Development; Cloud Awareness
106,7,Backend Developer - Entry Level,Fresher,Assist in developing backend services for web apps; Implement RESTful APIs; Work with SQL/NoSQL databases; Optimize performance; Participate in Agile sprints,Backend Developer; Fresher; API Development; Server-Side Development; Agile
107,8,Backend Developer - Entry Level,Fresher,Server-side components for web and mobile apps; Assist in building RESTful APIs; Optimize database queries; Collaborate with frontend teams; Learn cloud deployment and DevOps fundamentals,Backend Developer; Fresher; API Development; Server-Side Development; Cloud Awareness
108,9,Backend Developer - Entry Level,Fresher,Assist in backend development of scalable APIs; Manage databases; Implement caching strategies; Participate in testing; Learn cloud deployment and security best practices,Backend Developer; Fresher; API Development; Server-Side Development; Cloud Awareness
109,10,Backend Developer - Entry Level,Fresher,Assist in backend development; Develop APIs; Manage databases; Optimize performance; Learn cloud deployment and security fundamentals,Backend Developer; Fresher; API Development; Server-Side Development; Cloud Awareness
110,11,Backend Developer - Experienced,Experienced,"Design, develop, and maintain backend services; Implement RESTful APIs; Manage SQL/NoSQL databases; Optimize queries; Ensure security and authentication; Deploy applications on cloud platforms",Backend Developer; Experienced; API Development; Server-Side Development; Cloud; Microservices
111,12,Backend Developer - Experienced,Experienced,Lead backend development for fintech applications; Build scalable microservices; Implement secure RESTful and GraphQL APIs; Optimize database performance; Deploy applications on AWS,Backend Developer; Experienced; Fintech; API Development; Cloud; Microservices
112,13,Backend Developer - Experienced,Experienced,Architect backend systems for healthcare applications; Develop APIs; Manage large-scale SQL/NoSQL databases; Implement caching strategies; Ensure HIPAA-compliant security,Backend Developer; Experienced; Healthcare; API Development; Cloud; Security
113,14,Backend Developer - Experienced,Experienced,Lead backend engineering for e-commerce platforms; Implement secure and scalable APIs; Optimize SQL/NoSQL databases; Manage caching strategies; Deploy using CI/CD pipelines,Backend Developer; Experienced; E-commerce; API Development; Cloud; Microservices
114,15,Backend Developer - Experienced,Experienced,Design backend services for AI-powered applications; Build scalable REST and GraphQL APIs; Manage SQL/NoSQL databases; Integrate with ML pipelines; Deploy on cloud platforms,Backend Developer; Experienced; AI; API Development; Cloud; Microservices
115,16,Backend Developer - Experienced,Experienced,Lead backend infrastructure for logistics platforms; Implement microservices; Manage distributed SQL/NoSQL databases; Optimize API performance; Ensure security and compliance,Backend Developer; Experienced; Logistics; API Development; Cloud; Microservices
116,17,Backend Developer - Experienced,Experienced,Architect backend solutions for SaaS applications; Build secure and scalable RESTful APIs; Manage SQL/NoSQL databases; Implement caching and CI/CD pipelines; Monitor performance,Backend Developer; Experienced; SaaS; API Development; Cloud; Microservices
117,18,Backend Developer - Experienced,Experienced,Develop backend systems for fintech and banking applications; Implement secure APIs; Optimize database performance; Deploy microservices on cloud; Maintain compliance with security regulations,Backend Developer; Experienced; Fintech; API Development; Cloud; Microservices; Security
118,19,Backend Developer - Experienced,Experienced,"Lead backend development for large-scale social media platforms; Build microservices; Develop APIs; Optimize database performance; Ensure security, scalability, and reliability",Backend Developer; Experienced; Social Media; API Development; Cloud; Microservices; Security
119,20,Backend Developer - Experienced,Experienced,Architect backend solutions for media streaming platforms; Build secure RESTful and GraphQL APIs; Manage distributed databases; Optimize caching; Deploy microservices and maintain high-performance systems,Backend Developer; Experienced; Media Streaming; API Development; Cloud; Microservices; Security
120,BDS-F-001,Big Data Specialist,Fresher,Assist in processing and analyzing big data; Support ETL pipeline development; Learn and implement Hadoop and Spark tasks; Collaborate with team members on data projects; Document data processing workflows; Apply basic statistical and data mining techniques,Apache Spark; Hadoop; Java; Python; SQL; NoSQL; ETL; Big Data Analytics; Data Mining; Linux
121,BDS-F-002,Big Data Specialist,Fresher,Support big data ingestion and processing tasks; Assist in building basic ETL pipelines; Collaborate with data engineers and analysts; Learn Hadoop ecosystem components; Apply data mining and analytics techniques; Document project work and processes,Big Data; Hadoop; Spark; Java; Python; SQL; NoSQL; ETL; Data Analytics; Linux
122,BDS-F-003,Big Data Specialist,Fresher,Assist in big data processing workflows; Learn and support Spark tasks; Collaborate with teams on ETL processes; Support Hadoop cluster management; Document workflows and analysis; Apply basic data mining methods,Apache Spark; Hadoop; Java; Python; SQL; NoSQL; ETL; Data Mining; Linux
123,BDS-F-004,Big Data Specialist,Fresher,Assist in building ETL pipelines; Support big data ingestion tasks; Learn Spark and Hadoop jobs; Collaborate with data engineers; Document analysis and processing steps; Apply basic data analytics techniques,Big Data; Hadoop; Spark; Java; Python; SQL; NoSQL; ETL; Data Analytics; Linux
124,BDS-F-005,Big Data Specialist,Fresher,Support data ingestion and ETL tasks; Assist in processing big datasets with Hadoop/Spark; Document workflows and project activities; Collaborate with analytics team; Apply basic data mining techniques; Learn new big data tools and technologies,Hadoop; Spark; Java; Python; SQL; NoSQL; ETL; Big Data Analytics; Data Mining; Linux
125,BDS-F-006,Big Data Specialist,Fresher,Assist in data processing workflows; Support basic ETL pipelines; Collaborate with team members; Learn Hadoop/Spark jobs; Document data workflows; Apply data analytics techniques,Big Data; Hadoop; Spark; Java; Python; SQL; NoSQL; ETL; Data Mining; Linux
126,BDS-F-007,Big Data Specialist,Fresher,Support ETL pipeline development; Assist in Hadoop/Spark tasks; Document workflows and processes; Collaborate with team members; Learn big data analytics methods; Apply basic data mining concepts,Apache Spark; Hadoop; Java; Python; SQL; NoSQL; ETL; Big Data Analytics; Linux
127,BDS-F-008,Big Data Specialist,Fresher,Assist in big data processing; Support ETL workflows; Collaborate with data engineering team; Document tasks and workflows; Learn Hadoop/Spark tools; Apply basic data analytics,Big Data; Hadoop; Spark; Java; Python; SQL; NoSQL; ETL; Data Analytics; Linux
128,BDS-F-009,Big Data Specialist,Fresher,Support data ingestion and processing; Assist in ETL pipelines; Learn and implement Hadoop/Spark tasks; Document workflows; Collaborate with team; Apply basic analytics techniques,Hadoop; Spark; Java; Python; SQL; NoSQL; ETL; Big Data Analytics; Linux
129,BDS-F-010,Big Data Specialist,Fresher,Assist in big data ingestion and processing; Support ETL workflows; Learn Spark and Hadoop tasks; Collaborate with team members; Document workflows; Apply basic data analytics,Big Data; Hadoop; Spark; Java; Python; SQL; NoSQL; ETL; Data Analytics; Linux
130,BDS-E-011,Big Data Specialist,Experienced,Design and implement big data architectures; Build and optimize ETL pipelines; Implement streaming solutions with Spark/Kafka/Flink; Work with cloud big data services; Provide data visualization solutions; Ensure data governance and compliance; Lead cross-functional big data projects,Big Data; Hadoop; Spark Streaming; Kafka; Flink; Data Warehousing; AWS; Data Visualization; Machine Learning; Scala
131,BDS-E-012,Big Data Specialist,Experienced,Architect big data solutions for enterprise; Manage and optimize ETL and data pipelines; Implement real-time streaming pipelines; Integrate cloud big data services; Provide analytics and visualization insights; Ensure compliance and data security; Mentor junior big data engineers,Big Data; Hadoop; Spark Streaming; Kafka; Data Warehousing; AWS; Data Visualization; Machine Learning; Scala; SQL
