Unnamed: 0,JobID,Title,ExperienceLevel,Responsibilities,Keywords
594,MKT-E-016,Marketing Specialist,Experienced,Lead and optimize digital marketing campaigns; Oversee SEO/SEM and PPC initiatives; Develop content and social media strategy; Implement and manage email automation; Perform analytics and optimize campaign performance; Manage brand and marketing budget; Lead marketing team,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Brand Management; Campaign Optimization; Leadership
436,FE010,Frontend Developer - Entry Level,Entry-Level,Work on academic and personal projects; Develop interactive UI components; Learn frontend frameworks and responsive design,Frontend; Web Development; UI; Entry-Level; Fresher
71,AND-E-02,Senior Android Developer,Experienced,Lead development of scalable Android apps with clean architecture.; Implement dependency injection using Dagger/Koin.; Integrate APIs and optimize app performance.; Automate CI/CD pipelines and testing.; Guide junior developers and review code quality.,Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK
94,AR-E-015,AR/VR Developer,Experienced,Oversee AR/VR development projects; Design and implement immersive experiences; Optimize 3D assets and performance; Integrate AR/VR frameworks across platforms; Mentor and manage development teams; Collaborate with cross-functional teams; Ensure high-quality project delivery,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning
33,AI014,AI Engineer - Experienced,Senior-Level,Design and deploy production-grade AI solutions; Manage AI cloud platforms; Lead AI engineering teams; Implement MLOps practices; Ensure model explainability,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps
665,OM-115,Operations Manager,Mid-Level,Lead operations teams; Optimize workflows and scheduling; Monitor data metrics and KPIs; Collaborate with multiple departments; Track budgets and operational expenses; Implement ERP/CRM solutions; Resolve operational challenges; Support strategic initiatives; Prepare reports and dashboards; Promote process improvements,Operations Management; Team Leadership; Workflow Optimization; Resource Allocation; ERP; CRM; KPI Tracking; Budget Monitoring; Cross-Functional Collaboration; Problem Solving
259,CW-020,Content Writer,Experienced,"Develop and execute strategic content plans; Create SEO-optimized content across multiple formats; Edit and proofread content for high quality; Use analytics and marketing tools to measure performance; Leverage AI tools to optimize content; Collaborate with marketing, SEO, and design teams; Track KPIs and performance metrics; Manage content calendars and deadlines; Ensure consistency of brand voice; Mentor and train junior writers",Content Strategy; SEO; Content Marketing; Multi-format Content; Editing; Digital Marketing Tools; AI Tools; Collaboration; Analytics; Project Management
204,CA005,Associate Cloud Architect,Fresher,Assist with cloud deployments; Configure test databases in cloud; Work on container deployments,Cloud Computing; AWS; Azure; Docker; Cloud Databases; Virtualization
409,FE-F-003,Fintech Engineer,Fresher,Assist in fintech solution development; Support blockchain tasks; Perform basic data and analytics tasks; Help integrate APIs and cloud services; Collaborate with teams on development projects; Document project processes and outcomes,Python; SQL; Blockchain; Machine Learning; API Integration; Cybersecurity; AWS; Data Analysis
947,SE017,System Engineer Intern,Fresher,Assist senior engineers; Learn system administration tasks; Support daily operations; Participate in knowledge sessions; Perform testing,Internship; Systems Engineering; Linux; Networking; Cloud Basics
390,ETH-F-004,Ethical Hacker,Fresher,Assist in penetration testing and security audit projects; Perform basic vulnerability scans; Support ethical hacking exercises; Document test cases and findings; Follow legal and ethical security standards,Ethical Hacking; Penetration Testing; Network Security; Python; Linux; Windows Security; Metasploit; Wireshark; Cryptography; Web Security
77,AND-E-08,Android Architect,Experienced,"Design Android app architecture for scalability and performance.; Guide development teams on MVVM, modularization, and clean architecture.; Monitor performance metrics and optimize memory usage.; Oversee Play Store releases and continuous integration pipelines.; Mentor senior engineers and ensure best practices are followed.",Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK
84,AR-F-005,AR/VR Developer,Fresher,Assist in AR/VR project tasks; Create basic interactive 3D models; Support development in Unity and Unreal Engine; Help integrate ARKit/ARCore features; Collaborate with design teams; Perform testing and debugging of AR/VR interactions,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Modeling; Spatial Computing; Motion Tracking; JavaScript
362,6,DevOps Engineer - Fresher,Fresher,Assist in building CI/CD pipelines; Containerize applications with Docker; Deploy sample apps to cloud environments,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization
82,AR-F-003,AR/VR Developer,Fresher,Assist in AR/VR application development; Support 3D modeling and animation tasks; Help implement basic AR/VR interactions; Test AR/VR applications for functionality; Document development work; Collaborate with cross-functional teams,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Modeling; Spatial Computing; Motion Tracking; JavaScript
439,FE013,Frontend Developer - Experienced,Senior-Level,Architect and implement frontend solutions; Lead performance optimization and cross-browser testing; Mentor junior developers,Frontend; Enterprise Web Applications; Senior; React; UI; SPA/PWA
915,SA-F-005,Solutions Architect,Fresher,Assist in cloud solution designs; Support DevOps tasks; Participate in microservices architecture discussions; Learn cloud security best practices; Document solution designs; Collaborate with teams,Cloud Computing; AWS; Azure; Architecture Design; DevOps; Java; Python
543,JS-F-005,JavaScript Developer,Fresher,Develop basic web pages and components; Assist with JS framework integration; Integrate REST APIs; Debug front-end code; Collaborate with developers and designers; Document development tasks,JavaScript; ES6+; React; Angular; Vue.js; HTML5; CSS3; REST API; Git
576,JD-JAVA-018,Java Developer,Experienced,Deploy microservices with Docker and Kubernetes; Develop scalable REST APIs; Work with cloud-native architectures,Java; Spring Boot; Docker; Kubernetes; Microservices
424,FE-E-018,Fintech Engineer,Experienced,Lead fintech solution design and development; Implement blockchain-based applications and smart contracts; Use ML models for predictive analytics; Design API and microservices architecture; Ensure regulatory compliance and cybersecurity; Manage teams and mentor juniors; Drive innovation initiatives,Blockchain Technology; Smart Contracts; Machine Learning; Cybersecurity; API Architecture; Cloud Computing; Financial Analysis; Regulatory Compliance
602,MRA-104,Market Research Analyst,Fresher,Support data collection and research initiatives; Assist in designing surveys and focus groups; Analyze basic market data; Prepare presentations and reports for team; Collaborate with research teams; Learn analytics tools and software; Perform competitor and industry research; Maintain accurate documentation; Provide insights under supervision; Follow research best practices,Market Research; Excel; Survey Design; Consumer Behavior; Qualitative Research; Report Writing; Presentation Skills; Data Analysis; Critical Thinking; Data Visualization
352,DS-S3,Principal Data Scientist,Senior,Lead strategic analytics projects; Develop advanced ML/DL models; Manage data pipelines; Mentor junior scientists; Drive business value using data insights,Data Science; AI; Machine Learning; Big Data; Python; R; SQL; Leadership
5,NET-F-006,.NET Developer,Fresher,Assist in Razor page development; Learn version control processes; Perform debugging under supervision; Support data access layer coding; Contribute to testing efforts,.NET; C#; ASP.NET; Razor; SQL Server; Unit Testing
310,DA011,Data Analyst - Experienced,Senior-Level,Design and implement advanced analytics solutions; Optimize database performance; Generate actionable insights for business teams,Data Analytics; BI; Senior-Level; Advanced Analytics; ETL; Dashboards
507,IOS-F-03,iOS App Developer Intern,Fresher,Work on academic or internship-level iOS app projects.; Learn MVC and MVVM patterns for small modules.; Assist in debugging crashes using Xcode tools.; Collaborate with team members for app feature development.; Contribute to writing simple reusable code snippets.,Swift; iOS Development; MVC; Xcode; Debugging; UIKit
104,5,Backend Developer - Entry Level,Fresher,Design and develop backend services; Write efficient queries; Implement RESTful APIs; Collaborate with frontend developers; Learn cloud deployment and security best practices,Backend Developer; Fresher; API Development; Server-Side Development; Agile
